,datetime,season,weather,temp,humidity,windspeed,casual,registered,rented_bikes_count,Profit,year,month,day,hour,day_period,month_year,month_numb
5097,2011-12-06 11:00:00,Winter,Rainy,19.0,94.0,17.0,4,28,32,189.0287671,2011,December,Tuesday,11,night,2011-12,12
5098,2011-12-06 12:00:00,Winter,Clear,20.0,62.0,15.0,5,50,55,300.8287671,2011,December,Tuesday,12,evening,2011-12,12
5099,2011-12-06 13:00:00,Winter,Rainy,20.0,62.0,13.0,6,65,71,382.5287671,2011,December,Tuesday,13,evening,2011-12,12
5100,2011-12-06 14:00:00,Winter,Rainy,20.0,100.0,15.0,6,69,75,399.7287671,2011,December,Tuesday,14,evening,2011-12,12
5101,2011-12-06 15:00:00,Winter,Rainy,20.0,62.0,13.0,2,43,45,219.1287671,2011,December,Tuesday,15,evening,2011-12,12
5102,2011-12-06 16:00:00,Winter,Rainy,20.0,100.0,17.0,4,84,88,429.8287671,2011,December,Tuesday,16,evening,2011-12,12
5103,2011-12-06 17:00:00,Winter,Mist,19.0,100.0,13.0,13,249,262,1294.128767,2011,December,Tuesday,17,night,2011-12,12
5104,2011-12-06 18:00:00,Winter,Mist,19.0,62.0,13.0,17,287,304,1526.328767,2011,December,Tuesday,18,night,2011-12,12
5105,2011-12-06 19:00:00,Winter,Rainy,19.0,62.0,13.0,10,223,233,1130.728767,2011,December,Tuesday,19,night,2011-12,12
5106,2011-12-06 20:00:00,Winter,Rainy,19.0,100.0,13.0,3,107,110,511.5287671,2011,December,Tuesday,20,night,2011-12,12
5107,2011-12-06 21:00:00,Winter,Mist,20.0,100.0,13.0,6,108,114,567.4287671,2011,December,Tuesday,21,night,2011-12,12
5108,2011-12-06 22:00:00,Winter,Rainy,19.0,100.0,11.0,5,82,87,438.4287671,2011,December,Tuesday,22,night,2011-12,12
5109,2011-12-06 23:00:00,Winter,Rainy,19.0,100.0,13.0,5,48,53,292.2287671,2011,December,Tuesday,23,night,2011-12,12
5110,2011-12-07 00:00:00,Winter,Clear,20.0,100.0,13.0,3,30,33,180.4287671,2011,December,Wednesday,0,monring,2011-12,12
5111,2011-12-07 01:00:00,Winter,Mist,19.0,100.0,13.0,4,9,13,107.3287671,2011,December,Wednesday,1,monring,2011-12,12
5112,2011-12-07 02:00:00,Winter,Clear,20.0,100.0,13.0,2,4,6,51.42876712,2011,December,Wednesday,2,monring,2011-12,12
5113,2011-12-07 03:00:00,Winter,Clear,19.0,100.0,15.0,0,3,3,12.72876712,2011,December,Wednesday,3,monring,2011-12,12
5114,2011-12-07 04:00:00,Winter,Rainy,19.0,62.0,11.0,0,1,1,4.128767123,2011,December,Wednesday,4,monring,2011-12,12
5115,2011-12-07 05:00:00,Winter,Clear,19.0,100.0,11.0,0,3,3,12.72876712,2011,December,Wednesday,5,monring,2011-12,12
5116,2011-12-07 06:00:00,Winter,Rainy,20.0,100.0,28.0,0,18,18,77.22876712,2011,December,Wednesday,6,monring,2011-12,12
5117,2011-12-07 07:00:00,Winter,Rainy,18.0,100.0,13.0,3,43,46,236.3287671,2011,December,Wednesday,7,monring,2011-12,12
5118,2011-12-07 08:00:00,Winter,Rainy,18.0,100.0,13.0,6,80,86,447.0287671,2011,December,Wednesday,8,monring,2011-12,12
5119,2011-12-07 09:00:00,Winter,Rainy,20.0,100.0,17.0,0,64,64,275.0287671,2011,December,Wednesday,9,monring,2011-12,12
5120,2011-12-07 10:00:00,Winter,Rainy,18.0,62.0,13.0,1,32,33,154.6287671,2011,December,Wednesday,10,monring,2011-12,12
5121,2011-12-07 11:00:00,Winter,Rainy,18.0,62.0,6.0,3,47,50,253.5287671,2011,December,Wednesday,11,night,2011-12,12
5122,2011-12-07 12:00:00,Winter,Clear,18.0,100.0,9.0,4,29,33,193.3287671,2011,December,Wednesday,12,evening,2011-12,12
5123,2011-12-07 13:00:00,Winter,Rainy,18.0,100.0,13.0,5,28,33,206.2287671,2011,December,Wednesday,13,evening,2011-12,12
5124,2011-12-07 14:00:00,Winter,Rainy,20.0,62.0,13.0,1,24,25,120.2287671,2011,December,Wednesday,14,evening,2011-12,12
5125,2011-12-07 15:00:00,Winter,Rainy,17.0,62.0,15.0,5,25,30,193.3287671,2011,December,Wednesday,15,evening,2011-12,12
5126,2011-12-07 16:00:00,Winter,Rainy,20.0,62.0,13.0,3,28,31,171.8287671,2011,December,Wednesday,16,evening,2011-12,12
5127,2011-12-07 17:00:00,Winter,Rainy,20.0,62.0,22.0,4,48,52,275.0287671,2011,December,Wednesday,17,night,2011-12,12
5128,2011-12-07 18:00:00,Winter,Rainy,20.0,62.0,20.0,3,48,51,257.8287671,2011,December,Wednesday,18,night,2011-12,12
5129,2011-12-07 19:00:00,Winter,Clear,14.0,87.0,13.0,2,31,33,167.5287671,2011,December,Wednesday,19,night,2011-12,12
5130,2011-12-07 20:00:00,Winter,Rainy,14.0,87.0,13.0,1,25,26,124.5287671,2011,December,Wednesday,20,night,2011-12,12
5131,2011-12-07 21:00:00,Winter,Rainy,12.0,87.0,13.0,0,6,6,25.62876712,2011,December,Wednesday,21,night,2011-12,12
5132,2011-12-07 22:00:00,Winter,Rainy,20.0,93.0,30.0,0,13,13,55.72876712,2011,December,Wednesday,22,night,2011-12,12
5133,2011-12-07 23:00:00,Winter,Clear,20.0,62.0,26.0,0,16,16,68.62876712,2011,December,Wednesday,23,night,2011-12,12
5134,2011-12-08 00:00:00,Winter,Mist,11.0,62.0,20.0,0,21,21,90.12876712,2011,December,Thursday,0,monring,2011-12,12
5135,2011-12-08 01:00:00,Winter,Clear,11.0,81.0,24.0,1,6,7,42.82876712,2011,December,Thursday,1,monring,2011-12,12
5136,2011-12-08 02:00:00,Winter,Clear,11.0,65.0,15.0,0,4,4,17.02876712,2011,December,Thursday,2,monring,2011-12,12
5137,2011-12-08 03:00:00,Winter,Clear,11.0,60.0,20.0,0,1,1,4.128767123,2011,December,Thursday,3,monring,2011-12,12
5138,2011-12-08 04:00:00,Winter,Mist,10.0,60.0,31.0,0,2,2,8.428767123,2011,December,Thursday,4,monring,2011-12,12
5139,2011-12-08 05:00:00,Winter,Clear,9.0,64.0,13.0,0,12,12,51.42876712,2011,December,Thursday,5,monring,2011-12,12
5140,2011-12-08 06:00:00,Winter,Clear,9.0,62.0,13.0,0,71,71,305.1287671,2011,December,Thursday,6,monring,2011-12,12
5141,2011-12-08 07:00:00,Winter,Clear,9.0,62.0,13.0,11,233,244,1190.928767,2011,December,Thursday,7,monring,2011-12,12
5142,2011-12-08 08:00:00,Winter,Clear,9.0,62.0,13.0,11,418,429,1986.428767,2011,December,Thursday,8,monring,2011-12,12
5143,2011-12-08 09:00:00,Winter,Clear,10.0,52.0,13.0,7,218,225,1057.628767,2011,December,Thursday,9,monring,2011-12,12
5144,2011-12-08 10:00:00,Winter,Clear,11.0,52.0,13.0,1,109,110,485.7287671,2011,December,Thursday,10,monring,2011-12,12
5145,2011-12-08 11:00:00,Winter,Clear,11.0,52.0,17.0,6,100,106,533.0287671,2011,December,Thursday,11,night,2011-12,12
5146,2011-12-08 12:00:00,Winter,Clear,11.0,52.0,22.0,8,148,156,773.8287671,2011,December,Thursday,12,evening,2011-12,12
5147,2011-12-08 13:00:00,Winter,Clear,20.0,49.0,24.0,9,115,124,649.1287671,2011,December,Thursday,13,evening,2011-12,12
5148,2011-12-08 14:00:00,Winter,Clear,20.0,45.0,17.0,16,121,137,795.3287671,2011,December,Thursday,14,evening,2011-12,12
5149,2011-12-08 15:00:00,Winter,Clear,20.0,45.0,9.0,19,98,117,748.0287671,2011,December,Thursday,15,evening,2011-12,12
5150,2011-12-08 16:00:00,Winter,Clear,13.0,45.0,13.0,7,201,208,984.5287671,2011,December,Thursday,16,evening,2011-12,12
5151,2011-12-08 17:00:00,Winter,Clear,20.0,49.0,13.0,10,321,331,1552.128767,2011,December,Thursday,17,night,2011-12,12
5152,2011-12-08 18:00:00,Winter,Clear,11.0,62.0,13.0,12,306,318,1522.028767,2011,December,Thursday,18,night,2011-12,12
5153,2011-12-08 19:00:00,Winter,Clear,20.0,56.0,7.0,12,220,232,1152.228767,2011,December,Thursday,19,night,2011-12,12
5154,2011-12-08 20:00:00,Winter,Clear,11.0,62.0,7.0,5,170,175,816.8287671,2011,December,Thursday,20,night,2011-12,12
5155,2011-12-08 21:00:00,Winter,Clear,11.0,61.0,6.0,4,135,139,649.1287671,2011,December,Thursday,21,night,2011-12,12
5156,2011-12-08 22:00:00,Winter,Clear,20.0,65.0,13.0,8,84,92,498.6287671,2011,December,Thursday,22,night,2011-12,12
5157,2011-12-08 23:00:00,Winter,Clear,10.0,62.0,7.0,3,58,61,300.8287671,2011,December,Thursday,23,night,2011-12,12
5158,2011-12-09 00:00:00,Winter,Clear,20.0,62.0,13.0,8,26,34,249.2287671,2011,December,Friday,0,monring,2011-12,12
5159,2011-12-09 01:00:00,Winter,Clear,10.0,65.0,0.0,2,12,14,85.82876712,2011,December,Friday,1,monring,2011-12,12
5160,2011-12-09 02:00:00,Winter,Clear,20.0,70.0,0.0,2,10,12,77.22876712,2011,December,Friday,2,monring,2011-12,12
5161,2011-12-09 03:00:00,Winter,Clear,9.0,80.0,0.0,1,5,6,38.52876712,2011,December,Friday,3,monring,2011-12,12
5162,2011-12-09 04:00:00,Winter,Clear,9.0,80.0,0.0,1,1,2,21.32876712,2011,December,Friday,4,monring,2011-12,12
5163,2011-12-09 05:00:00,Winter,Clear,9.0,62.0,0.0,0,20,20,85.82876712,2011,December,Friday,5,monring,2011-12,12
5164,2011-12-09 06:00:00,Winter,Clear,9.0,62.0,13.0,1,62,63,283.6287671,2011,December,Friday,6,monring,2011-12,12
5165,2011-12-09 07:00:00,Winter,Clear,9.0,75.0,6.0,4,195,199,907.1287671,2011,December,Friday,7,monring,2011-12,12
5166,2011-12-09 08:00:00,Winter,Clear,10.0,81.0,0.0,7,378,385,1745.628767,2011,December,Friday,8,monring,2011-12,12
5167,2011-12-09 09:00:00,Winter,Clear,11.0,81.0,13.0,8,256,264,1238.228767,2011,December,Friday,9,monring,2011-12,12
5168,2011-12-09 10:00:00,Winter,Mist,12.0,70.0,13.0,11,115,126,683.5287671,2011,December,Friday,10,monring,2011-12,12
5169,2011-12-09 11:00:00,Winter,Clear,13.0,70.0,17.0,15,121,136,778.1287671,2011,December,Friday,11,night,2011-12,12
5170,2011-12-09 12:00:00,Winter,Clear,15.0,57.0,13.0,27,146,173,1092.028767,2011,December,Friday,12,evening,2011-12,12
5171,2011-12-09 13:00:00,Winter,Clear,16.0,50.0,13.0,27,141,168,1070.528767,2011,December,Friday,13,evening,2011-12,12
5172,2011-12-09 14:00:00,Winter,Clear,16.0,46.0,19.0,24,163,187,1113.528767,2011,December,Friday,14,evening,2011-12,12
5173,2011-12-09 15:00:00,Winter,Clear,20.0,62.0,13.0,29,160,189,1186.628767,2011,December,Friday,15,evening,2011-12,12
5174,2011-12-09 16:00:00,Winter,Clear,15.0,62.0,9.0,24,226,250,1384.428767,2011,December,Friday,16,evening,2011-12,12
5175,2011-12-09 17:00:00,Winter,Clear,14.0,66.0,7.0,10,352,362,1685.428767,2011,December,Friday,17,night,2011-12,12
5176,2011-12-09 18:00:00,Winter,Clear,14.0,62.0,0.0,10,308,318,1496.228767,2011,December,Friday,18,night,2011-12,12
5177,2011-12-09 19:00:00,Winter,Clear,20.0,61.0,13.0,10,189,199,984.5287671,2011,December,Friday,19,night,2011-12,12
5178,2011-12-09 20:00:00,Winter,Clear,12.0,81.0,0.0,10,140,150,773.8287671,2011,December,Friday,20,night,2011-12,12
5179,2011-12-09 21:00:00,Winter,Clear,12.0,62.0,0.0,9,131,140,717.9287671,2011,December,Friday,21,night,2011-12,12
5180,2011-12-09 22:00:00,Winter,Clear,11.0,62.0,0.0,15,114,129,748.0287671,2011,December,Friday,22,night,2011-12,12
5181,2011-12-09 23:00:00,Winter,Clear,11.0,81.0,13.0,6,88,94,481.4287671,2011,December,Friday,23,night,2011-12,12
5182,2011-12-10 00:00:00,Winter,Clear,20.0,81.0,7.0,11,66,77,472.8287671,2011,December,Saturday,0,monring,2011-12,12
5183,2011-12-10 01:00:00,Winter,Mist,11.0,70.0,11.0,11,55,66,425.5287671,2011,December,Saturday,1,monring,2011-12,12
5184,2011-12-10 02:00:00,Winter,Mist,11.0,61.0,6.0,12,48,60,412.6287671,2011,December,Saturday,2,monring,2011-12,12
5185,2011-12-10 03:00:00,Winter,Mist,11.0,62.0,6.0,5,20,25,171.8287671,2011,December,Saturday,3,monring,2011-12,12
5186,2011-12-10 04:00:00,Winter,Mist,20.0,65.0,7.0,0,3,3,12.72876712,2011,December,Saturday,4,monring,2011-12,12
5187,2011-12-10 05:00:00,Winter,Clear,11.0,62.0,11.0,0,6,6,25.62876712,2011,December,Saturday,5,monring,2011-12,12
5188,2011-12-10 06:00:00,Winter,Clear,10.0,65.0,7.0,1,10,11,60.02876712,2011,December,Saturday,6,monring,2011-12,12
5189,2011-12-10 07:00:00,Winter,Clear,10.0,62.0,13.0,0,11,11,47.12876712,2011,December,Saturday,7,monring,2011-12,12
5190,2011-12-10 08:00:00,Winter,Clear,11.0,62.0,9.0,5,68,73,378.2287671,2011,December,Saturday,8,monring,2011-12,12
5191,2011-12-10 09:00:00,Winter,Clear,11.0,62.0,13.0,15,134,149,834.0287671,2011,December,Saturday,9,monring,2011-12,12
5192,2011-12-10 10:00:00,Winter,Clear,13.0,57.0,13.0,31,161,192,1225.328767,2011,December,Saturday,10,monring,2011-12,12
5193,2011-12-10 11:00:00,Winter,Clear,13.0,53.0,28.0,44,192,236,1582.228767,2011,December,Saturday,11,night,2011-12,12
5194,2011-12-10 12:00:00,Winter,Clear,13.0,45.0,13.0,48,235,283,1835.928767,2011,December,Saturday,12,evening,2011-12,12
5195,2011-12-10 13:00:00,Winter,Clear,14.0,34.0,28.0,47,239,286,1835.928767,2011,December,Saturday,13,evening,2011-12,12
5196,2011-12-10 14:00:00,Winter,Clear,20.0,31.0,13.0,51,242,293,1917.628767,2011,December,Saturday,14,evening,2011-12,12
5197,2011-12-10 15:00:00,Winter,Clear,14.0,34.0,13.0,60,239,299,2059.528767,2011,December,Saturday,15,evening,2011-12,12
5198,2011-12-10 16:00:00,Winter,Clear,13.0,31.0,26.0,58,183,241,1784.328767,2011,December,Saturday,16,evening,2011-12,12
5199,2011-12-10 17:00:00,Winter,Clear,11.0,36.0,22.0,34,151,185,1233.928767,2011,December,Saturday,17,night,2011-12,12
5200,2011-12-10 18:00:00,Winter,Clear,11.0,38.0,13.0,28,144,172,1100.628767,2011,December,Saturday,18,night,2011-12,12
5201,2011-12-10 19:00:00,Winter,Clear,11.0,38.0,19.0,15,139,154,855.5287671,2011,December,Saturday,19,night,2011-12,12
5202,2011-12-10 20:00:00,Winter,Clear,20.0,35.0,15.0,10,114,124,662.0287671,2011,December,Saturday,20,night,2011-12,12
5203,2011-12-10 21:00:00,Winter,Clear,9.0,44.0,15.0,4,79,83,408.3287671,2011,December,Saturday,21,night,2011-12,12
5204,2011-12-10 22:00:00,Winter,Clear,20.0,41.0,9.0,7,88,95,498.6287671,2011,December,Saturday,22,night,2011-12,12
5205,2011-12-10 23:00:00,Winter,Clear,20.0,47.0,13.0,5,61,66,348.1287671,2011,December,Saturday,23,night,2011-12,12
5206,2011-12-11 00:00:00,Winter,Clear,8.0,51.0,15.0,5,69,74,382.5287671,2011,December,Sunday,0,monring,2011-12,12
5207,2011-12-11 01:00:00,Winter,Clear,7.0,59.0,15.0,8,54,62,369.6287671,2011,December,Sunday,1,monring,2011-12,12
5208,2011-12-11 02:00:00,Winter,Clear,7.0,62.0,13.0,5,47,52,287.9287671,2011,December,Sunday,2,monring,2011-12,12
5209,2011-12-11 03:00:00,Winter,Clear,7.0,59.0,9.0,2,17,19,107.3287671,2011,December,Sunday,3,monring,2011-12,12
5210,2011-12-11 04:00:00,Winter,Clear,20.0,62.0,13.0,0,5,5,21.32876712,2011,December,Sunday,4,monring,2011-12,12
5211,2011-12-11 05:00:00,Winter,Clear,20.0,62.0,7.0,0,6,6,25.62876712,2011,December,Sunday,5,monring,2011-12,12
5212,2011-12-11 06:00:00,Winter,Clear,7.0,62.0,13.0,0,10,10,42.82876712,2011,December,Sunday,6,monring,2011-12,12
5213,2011-12-11 07:00:00,Winter,Clear,20.0,55.0,0.0,1,30,31,146.0287671,2011,December,Sunday,7,monring,2011-12,12
5214,2011-12-11 08:00:00,Winter,Clear,7.0,69.0,0.0,4,68,72,361.0287671,2011,December,Sunday,8,monring,2011-12,12
5215,2011-12-11 09:00:00,Winter,Clear,8.0,59.0,0.0,19,88,107,705.0287671,2011,December,Sunday,9,monring,2011-12,12
5216,2011-12-11 10:00:00,Winter,Clear,20.0,62.0,0.0,30,164,194,1221.028767,2011,December,Sunday,10,monring,2011-12,12
5217,2011-12-11 11:00:00,Winter,Clear,20.0,35.0,13.0,31,166,197,1246.828767,2011,December,Sunday,11,night,2011-12,12
5218,2011-12-11 12:00:00,Winter,Clear,20.0,62.0,13.0,42,246,288,1780.028767,2011,December,Sunday,12,evening,2011-12,12
5219,2011-12-11 13:00:00,Winter,Clear,12.0,62.0,0.0,44,224,268,1719.828767,2011,December,Sunday,13,evening,2011-12,12
5220,2011-12-11 14:00:00,Winter,Clear,12.0,62.0,0.0,44,198,242,1608.028767,2011,December,Sunday,14,evening,2011-12,12
5221,2011-12-11 15:00:00,Winter,Clear,12.0,26.0,0.0,47,219,266,1749.928767,2011,December,Sunday,15,evening,2011-12,12
5222,2011-12-11 16:00:00,Winter,Clear,20.0,26.0,0.0,32,174,206,1298.428767,2011,December,Sunday,16,evening,2011-12,12
5223,2011-12-11 17:00:00,Winter,Clear,11.0,62.0,13.0,13,150,163,868.4287671,2011,December,Sunday,17,night,2011-12,12
5224,2011-12-11 18:00:00,Winter,Clear,20.0,48.0,13.0,12,151,163,855.5287671,2011,December,Sunday,18,night,2011-12,12
5225,2011-12-11 19:00:00,Winter,Clear,9.0,55.0,13.0,7,98,105,541.6287671,2011,December,Sunday,19,night,2011-12,12
5226,2011-12-11 20:00:00,Winter,Clear,20.0,55.0,7.0,10,62,72,438.4287671,2011,December,Sunday,20,night,2011-12,12
5227,2011-12-11 21:00:00,Winter,Clear,20.0,55.0,13.0,10,53,63,399.7287671,2011,December,Sunday,21,night,2011-12,12
5228,2011-12-11 22:00:00,Winter,Clear,9.0,55.0,13.0,7,36,43,275.0287671,2011,December,Sunday,22,night,2011-12,12
5229,2011-12-11 23:00:00,Winter,Clear,8.0,69.0,0.0,4,31,35,201.9287671,2011,December,Sunday,23,night,2011-12,12
5230,2011-12-12 00:00:00,Winter,Clear,20.0,69.0,6.0,4,16,20,137.4287671,2011,December,Monday,0,monring,2011-12,12
5231,2011-12-12 01:00:00,Winter,Clear,8.0,69.0,0.0,0,9,9,38.52876712,2011,December,Monday,1,monring,2011-12,12
5232,2011-12-12 02:00:00,Winter,Clear,8.0,62.0,13.0,0,4,4,17.02876712,2011,December,Monday,2,monring,2011-12,12
5233,2011-12-12 03:00:00,Winter,Clear,7.0,62.0,0.0,0,2,2,8.428767123,2011,December,Monday,3,monring,2011-12,12
5234,2011-12-12 04:00:00,Winter,Clear,7.0,74.0,0.0,0,3,3,12.72876712,2011,December,Monday,4,monring,2011-12,12
5235,2011-12-12 05:00:00,Winter,Clear,20.0,80.0,0.0,0,21,21,90.12876712,2011,December,Monday,5,monring,2011-12,12
5236,2011-12-12 06:00:00,Winter,Clear,20.0,80.0,7.0,1,63,64,287.9287671,2011,December,Monday,6,monring,2011-12,12
5237,2011-12-12 07:00:00,Winter,Clear,20.0,86.0,9.0,4,231,235,1061.928767,2011,December,Monday,7,monring,2011-12,12
5238,2011-12-12 08:00:00,Winter,Mist,7.0,62.0,13.0,7,378,385,1745.628767,2011,December,Monday,8,monring,2011-12,12
5239,2011-12-12 09:00:00,Winter,Mist,20.0,74.0,13.0,12,208,220,1100.628767,2011,December,Monday,9,monring,2011-12,12
5240,2011-12-12 10:00:00,Winter,Mist,9.0,62.0,7.0,14,91,105,631.9287671,2011,December,Monday,10,monring,2011-12,12
5241,2011-12-12 11:00:00,Winter,Mist,11.0,62.0,13.0,15,100,115,687.8287671,2011,December,Monday,11,night,2011-12,12
5242,2011-12-12 12:00:00,Winter,Clear,11.0,62.0,7.0,7,138,145,713.6287671,2011,December,Monday,12,evening,2011-12,12
5243,2011-12-12 13:00:00,Winter,Mist,12.0,52.0,7.0,13,153,166,881.3287671,2011,December,Monday,13,evening,2011-12,12
5244,2011-12-12 14:00:00,Winter,Mist,13.0,53.0,9.0,16,95,111,683.5287671,2011,December,Monday,14,evening,2011-12,12
5245,2011-12-12 15:00:00,Winter,Clear,13.0,57.0,7.0,8,124,132,670.6287671,2011,December,Monday,15,evening,2011-12,12
5246,2011-12-12 16:00:00,Winter,Mist,13.0,57.0,6.0,5,209,214,984.5287671,2011,December,Monday,16,evening,2011-12,12
5247,2011-12-12 17:00:00,Winter,Mist,12.0,56.0,13.0,7,352,359,1633.828767,2011,December,Monday,17,night,2011-12,12
5248,2011-12-12 18:00:00,Winter,Clear,12.0,56.0,13.0,8,349,357,1638.128767,2011,December,Monday,18,night,2011-12,12
5249,2011-12-12 19:00:00,Winter,Clear,11.0,61.0,13.0,9,232,241,1152.228767,2011,December,Monday,19,night,2011-12,12
5250,2011-12-12 20:00:00,Winter,Clear,12.0,56.0,13.0,8,157,165,812.5287671,2011,December,Monday,20,night,2011-12,12
5251,2011-12-12 21:00:00,Winter,Clear,11.0,62.0,0.0,2,119,121,545.9287671,2011,December,Monday,21,night,2011-12,12
5252,2011-12-12 22:00:00,Winter,Clear,11.0,62.0,0.0,0,71,71,305.1287671,2011,December,Monday,22,night,2011-12,12
5253,2011-12-12 23:00:00,Winter,Clear,10.0,75.0,13.0,3,42,45,232.0287671,2011,December,Monday,23,night,2011-12,12
5254,2011-12-13 00:00:00,Winter,Clear,9.0,80.0,13.0,1,16,17,85.82876712,2011,December,Tuesday,0,monring,2011-12,12
5255,2011-12-13 01:00:00,Winter,Clear,8.0,62.0,0.0,0,4,4,17.02876712,2011,December,Tuesday,1,monring,2011-12,12
5256,2011-12-13 02:00:00,Winter,Clear,8.0,80.0,0.0,1,1,2,21.32876712,2011,December,Tuesday,2,monring,2011-12,12
5257,2011-12-13 03:00:00,Winter,Clear,7.0,62.0,13.0,0,3,3,12.72876712,2011,December,Tuesday,3,monring,2011-12,12
5258,2011-12-13 04:00:00,Winter,Clear,8.0,80.0,13.0,0,4,4,17.02876712,2011,December,Tuesday,4,monring,2011-12,12
5259,2011-12-13 05:00:00,Winter,Clear,7.0,62.0,0.0,0,20,20,85.82876712,2011,December,Tuesday,5,monring,2011-12,12
5260,2011-12-13 06:00:00,Winter,Clear,20.0,80.0,0.0,0,92,92,395.4287671,2011,December,Tuesday,6,monring,2011-12,12
5261,2011-12-13 07:00:00,Winter,Clear,7.0,80.0,11.0,2,221,223,984.5287671,2011,December,Tuesday,7,monring,2011-12,12
5262,2011-12-13 08:00:00,Winter,Clear,8.0,69.0,7.0,9,391,400,1835.928767,2011,December,Tuesday,8,monring,2011-12,12
5263,2011-12-13 09:00:00,Winter,Clear,11.0,62.0,11.0,10,223,233,1130.728767,2011,December,Tuesday,9,monring,2011-12,12
5264,2011-12-13 10:00:00,Winter,Clear,20.0,62.0,13.0,3,99,102,477.1287671,2011,December,Tuesday,10,monring,2011-12,12
5265,2011-12-13 11:00:00,Winter,Clear,14.0,46.0,13.0,9,115,124,649.1287671,2011,December,Tuesday,11,night,2011-12,12
5266,2011-12-13 12:00:00,Winter,Clear,15.0,43.0,24.0,20,147,167,975.9287671,2011,December,Tuesday,12,evening,2011-12,12
5267,2011-12-13 13:00:00,Winter,Clear,20.0,37.0,22.0,7,120,127,636.2287671,2011,December,Tuesday,13,evening,2011-12,12
5268,2011-12-13 14:00:00,Winter,Clear,16.0,37.0,17.0,18,116,134,808.2287671,2011,December,Tuesday,14,evening,2011-12,12
5269,2011-12-13 15:00:00,Winter,Clear,16.0,35.0,13.0,7,144,151,739.4287671,2011,December,Tuesday,15,evening,2011-12,12
5270,2011-12-13 16:00:00,Winter,Clear,20.0,62.0,17.0,13,194,207,1057.628767,2011,December,Tuesday,16,evening,2011-12,12
5271,2011-12-13 17:00:00,Winter,Clear,15.0,40.0,13.0,17,381,398,1930.528767,2011,December,Tuesday,17,night,2011-12,12
5272,2011-12-13 18:00:00,Winter,Clear,14.0,62.0,15.0,12,370,382,1797.228767,2011,December,Tuesday,18,night,2011-12,12
5273,2011-12-13 19:00:00,Winter,Clear,13.0,62.0,11.0,5,262,267,1212.428767,2011,December,Tuesday,19,night,2011-12,12
5274,2011-12-13 20:00:00,Winter,Clear,20.0,49.0,13.0,7,154,161,782.4287671,2011,December,Tuesday,20,night,2011-12,12
5275,2011-12-13 21:00:00,Winter,Clear,12.0,52.0,13.0,5,134,139,662.0287671,2011,December,Tuesday,21,night,2011-12,12
5276,2011-12-13 22:00:00,Winter,Clear,12.0,52.0,11.0,5,102,107,524.4287671,2011,December,Tuesday,22,night,2011-12,12
5277,2011-12-13 23:00:00,Winter,Clear,20.0,62.0,0.0,4,55,59,305.1287671,2011,December,Tuesday,23,night,2011-12,12
5278,2011-12-14 00:00:00,Winter,Clear,11.0,75.0,0.0,0,22,22,94.42876712,2011,December,Wednesday,0,monring,2011-12,12
5279,2011-12-14 01:00:00,Winter,Clear,11.0,75.0,0.0,0,8,8,34.22876712,2011,December,Wednesday,1,monring,2011-12,12
5280,2011-12-14 02:00:00,Winter,Clear,11.0,75.0,0.0,0,2,2,8.428767123,2011,December,Wednesday,2,monring,2011-12,12
5281,2011-12-14 03:00:00,Winter,Clear,11.0,62.0,13.0,0,3,3,12.72876712,2011,December,Wednesday,3,monring,2011-12,12
5282,2011-12-14 04:00:00,Winter,Clear,11.0,75.0,0.0,0,4,4,17.02876712,2011,December,Wednesday,4,monring,2011-12,12
5283,2011-12-14 05:00:00,Winter,Mist,11.0,81.0,13.0,0,26,26,111.6287671,2011,December,Wednesday,5,monring,2011-12,12
5284,2011-12-14 06:00:00,Winter,Mist,11.0,87.0,0.0,0,87,87,373.9287671,2011,December,Wednesday,6,monring,2011-12,12
5285,2011-12-14 07:00:00,Winter,Clear,11.0,75.0,13.0,4,243,247,1113.528767,2011,December,Wednesday,7,monring,2011-12,12
5286,2011-12-14 08:00:00,Winter,Mist,11.0,62.0,0.0,9,458,467,2124.028767,2011,December,Wednesday,8,monring,2011-12,12
5287,2011-12-14 09:00:00,Winter,Mist,20.0,61.0,13.0,9,230,239,1143.628767,2011,December,Wednesday,9,monring,2011-12,12
5288,2011-12-14 10:00:00,Winter,Clear,20.0,62.0,0.0,9,133,142,726.5287671,2011,December,Wednesday,10,monring,2011-12,12
5289,2011-12-14 11:00:00,Winter,Mist,14.0,55.0,0.0,12,103,115,649.1287671,2011,December,Wednesday,11,night,2011-12,12
5290,2011-12-14 12:00:00,Winter,Mist,15.0,62.0,6.0,6,138,144,696.4287671,2011,December,Wednesday,12,evening,2011-12,12
5291,2011-12-14 13:00:00,Winter,Mist,15.0,57.0,13.0,14,119,133,752.3287671,2011,December,Wednesday,13,evening,2011-12,12
5292,2011-12-14 14:00:00,Winter,Mist,16.0,54.0,6.0,17,134,151,868.4287671,2011,December,Wednesday,14,evening,2011-12,12
5293,2011-12-14 15:00:00,Winter,Mist,16.0,62.0,13.0,24,143,167,1027.528767,2011,December,Wednesday,15,evening,2011-12,12
5294,2011-12-14 16:00:00,Winter,Clear,20.0,54.0,13.0,12,233,245,1208.128767,2011,December,Wednesday,16,evening,2011-12,12
5295,2011-12-14 17:00:00,Winter,Mist,15.0,57.0,13.0,19,377,396,1947.728767,2011,December,Wednesday,17,night,2011-12,12
